"Source URL","GSC Status","Current Live Status","Current Destination","Classification","Intended Action","Target","Priority","Reason"
"https://toptenuae.com/reviews/new-year-tech-upgrades-uae-2026","Not found (404) [2026-04-02]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/top-ten/new-year-tech-upgrades-uae-2026","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/top-ten/new-year-tech-upgrades-uae-2026","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/reviews/olov-for-man-grooming-kit-review","Not found (404) [2026-04-17]","410","https://toptenuae.com/reviews/olov-for-man-grooming-kit-review","B — valuable legacy URL with validated replacement","Add exact middleware 301; handle slash/host/case/tracking in the same decision.","/reviews/olov-for-man-grooming-kit-trimmer","P0","Same OLOV YH-7280 product; current review is 200 and in sitemap."
"https://toptenuae.com/reviews/panasonic-es-sa40-pro-curve-shaver","Discovered - currently not indexed [1970-01-01]","200","https://toptenuae.com/reviews/panasonic-es-sa40-pro-curve-shaver","Legitimate indexable content","Keep 200/indexable; monitor and request crawl after internal-link reinforcement.","/reviews/panasonic-es-sa40-pro-curve-shaver","P2","200, self-canonical, in sitemap; 713 rendered words; 3 incoming anchors from the audited sitemap corpus; GSC crawl date is 1970-01-01."
"https://toptenuae.com/reviews/philips-dual-basket-air-fryer-3000","Crawled - currently not indexed [2026-07-06]","200","https://toptenuae.com/reviews/philips-dual-basket-air-fryer-3000","Legitimate indexable content","Keep 200/indexable; improve contextual links and request indexing.","/reviews/philips-dual-basket-air-fryer-3000","P2","200, self-canonical, sitemap-listed; 626 rendered words and 9 audited incoming anchors."
"https://toptenuae.com/reviews/philips-multigroom-series-3000-mg3720-trimmer","Crawled - currently not indexed [2026-08-01]","200","https://toptenuae.com/reviews/philips-multigroom-series-3000-mg3720-trimmer","Legitimate indexable content","Keep 200/indexable; improve contextual links and request indexing.","/reviews/philips-multigroom-series-3000-mg3720-trimmer","P2","200, self-canonical, sitemap-listed; 637 rendered words and 2 audited incoming anchors."
"https://toptenuae.com/reviews/philips-norelco-9000-prestige","Discovered - currently not indexed [1970-01-01]","200","https://toptenuae.com/reviews/philips-norelco-9000-prestige","Legitimate indexable content","Keep 200/indexable; monitor and request crawl after internal-link reinforcement.","/reviews/philips-norelco-9000-prestige","P2","200, self-canonical, in sitemap; 755 rendered words; 13 incoming anchors from the audited sitemap corpus; GSC crawl date is 1970-01-01."
"https://toptenuae.com/reviews/philips-shaver-series-1000-s1151","Crawled - currently not indexed [2026-06-28]","200","https://toptenuae.com/reviews/philips-shaver-series-1000-s1151","Legitimate indexable content","Keep 200/indexable; improve contextual links and request indexing.","/reviews/philips-shaver-series-1000-s1151","P2","200, self-canonical, sitemap-listed; 733 rendered words and 12 audited incoming anchors."
"https://toptenuae.com/reviews/pritech-3-in-1-grooming-set-shaver","Discovered - currently not indexed [1970-01-01]","200","https://toptenuae.com/reviews/pritech-3-in-1-grooming-set-shaver","Legitimate indexable content","Keep 200/indexable; monitor and request crawl after internal-link reinforcement.","/reviews/pritech-3-in-1-grooming-set-shaver","P2","200, self-canonical, in sitemap; 702 rendered words; 12 incoming anchors from the audited sitemap corpus; GSC crawl date is 1970-01-01."
"https://toptenuae.com/reviews/ps5-slim-digital-ea-sports-fc-26-bundle-console","Crawled - currently not indexed [2026-06-14]","200","https://toptenuae.com/reviews/ps5-slim-digital-ea-sports-fc-26-bundle-console","Legitimate indexable content","Keep 200/indexable; improve contextual links and request indexing.","/reviews/ps5-slim-digital-ea-sports-fc-26-bundle-console","P2","200, self-canonical, sitemap-listed; 555 rendered words and 7 audited incoming anchors."
"https://toptenuae.com/reviews/quantum-computing-guide-uae","Crawled - currently not indexed [2026-06-09]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/how-to-guides/quantum-computing-guide-uae","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/how-to-guides/quantum-computing-guide-uae","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/reviews/quantum-computing-strategy-uae-2026","Not found (404) [2026-03-28]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/how-to-guides/quantum-computing-strategy-uae-2026","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/how-to-guides/quantum-computing-strategy-uae-2026","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/reviews/ramadan-2026-uae","Page with redirect [2026-08-29]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/events-holidays/ramadan-2026-uae","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/events-holidays/ramadan-2026-uae","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/reviews/reolink-e1-pro-2k-camera-baby-monitor/","Crawled - currently not indexed [2026-04-05]","HEAD 308; GET 301→200 (1 hop)","https://toptenuae.com/reviews/reolink-e1-pro-2k-camera-baby-monitor","A — intentional redirect and safe","Use middleware as the sole slash normalizer so HEAD and GET consistently emit 301.","/reviews/reolink-e1-pro-2k-camera-baby-monitor","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/reviews/samsung-galaxy-buds3-pro-earbuds","Discovered - currently not indexed [1970-01-01]","200","https://toptenuae.com/reviews/samsung-galaxy-buds3-pro-earbuds","Legitimate indexable content","Keep 200/indexable; monitor and request crawl after internal-link reinforcement.","/reviews/samsung-galaxy-buds3-pro-earbuds","P2","200, self-canonical, in sitemap; 587 rendered words; 2 incoming anchors from the audited sitemap corpus; GSC crawl date is 1970-01-01."
"https://toptenuae.com/reviews/samsung-galaxy-s26-ultra-specs-uae-price","Page with redirect [2026-06-11]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/smartphones/samsung-galaxy-s26-ultra-specs-uae-price","B — wrong/legacy canonical route","Add explicit one-hop mapping to the type-owned how-to canonical.","/how-to-guides/samsung-galaxy-s26-ultra-specs-uae-price","P0","Sanity type is howTo; sitemap, indexed GSC URL, internal-link resolver, and shared contentRoute all select /how-to-guides, but the generic route currently lets category=smartphones override type."
"https://toptenuae.com/reviews/sebamed-ph5-5-baby-body-lotion","Discovered - currently not indexed [1970-01-01]","200","https://toptenuae.com/reviews/sebamed-ph5-5-baby-body-lotion","Legitimate indexable content","Strengthen unique page content and contextual internal links; then request crawl.","/reviews/sebamed-ph5-5-baby-body-lotion","P2","200, self-canonical, in sitemap; 382 rendered words; 12 incoming anchors from the audited sitemap corpus; GSC crawl date is 1970-01-01."
"https://toptenuae.com/reviews/sony-wh-1000xm6-headphones-review","Excluded by noindex [2026-03-01]","410","https://toptenuae.com/reviews/sony-wh-1000xm6-headphones-review","B — valuable legacy URL with validated replacement","Add exact middleware 301; handle slash/host/case/tracking in the same decision.","/reviews/sony-wh-1000xm6-wireless-headphone","P0","Same Sony WH-1000XM6 product; current review is 200 and in sitemap."
"https://toptenuae.com/reviews/sony-wh-1000xm6-wireless-headphone","Discovered - currently not indexed [1970-01-01]","200","https://toptenuae.com/reviews/sony-wh-1000xm6-wireless-headphone","Legitimate indexable content","Keep 200/indexable; monitor and request crawl after internal-link reinforcement.","/reviews/sony-wh-1000xm6-wireless-headphone","P2","200, self-canonical, in sitemap; 519 rendered words; 18 incoming anchors from the audited sitemap corpus; GSC crawl date is 1970-01-01."
"https://toptenuae.com/reviews/soundcore-life-q30-wireless-headphone/","Crawled - currently not indexed [2026-03-14]","HEAD 308; GET 301→200 (1 hop)","https://toptenuae.com/reviews/soundcore-life-q30-wireless-headphone","A — intentional redirect and safe","Use middleware as the sole slash normalizer so HEAD and GET consistently emit 301.","/reviews/soundcore-life-q30-wireless-headphone","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/reviews/soundcore-space-q45-wireless-headphone","Discovered - currently not indexed [1970-01-01]","200","https://toptenuae.com/reviews/soundcore-space-q45-wireless-headphone","Legitimate indexable content","Strengthen unique page content and contextual internal links; then request crawl.","/reviews/soundcore-space-q45-wireless-headphone","P2","200, self-canonical, in sitemap; 366 rendered words; 11 incoming anchors from the audited sitemap corpus; GSC crawl date is 1970-01-01."
"https://toptenuae.com/reviews/state-of-ai-december-2025-uae-report","Excluded by noindex [2026-02-26]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/how-to-guides/state-of-ai-december-2025-uae-report","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/how-to-guides/state-of-ai-december-2025-uae-report","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/reviews/tozo-t10-wireless-earbuds/","Crawled - currently not indexed [2026-03-14]","HEAD 308; GET 301→200 (1 hop)","https://toptenuae.com/reviews/tozo-t10-wireless-earbuds","A — intentional redirect and safe","Use middleware as the sole slash normalizer so HEAD and GET consistently emit 301.","/reviews/tozo-t10-wireless-earbuds","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/reviews/uae-holidays-2026","Redirect error [2026-07-06]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/events-holidays/uae-holidays-2026","A — now intentional and safe","No redirect change; request GSC validation and monitor.","/events-holidays/uae-holidays-2026","P0","The historical GSC error is stale relative to the current one-hop live result."
"https://toptenuae.com/reviews/uae-vat-calculator","Page with redirect [2026-08-22]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/finance-tools/uae-vat-calculator","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/finance-tools/uae-vat-calculator","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/reviews/vtech-vm819-baby-monitor","Discovered - currently not indexed [1970-01-01]","200","https://toptenuae.com/reviews/vtech-vm819-baby-monitor","Legitimate indexable content","Strengthen unique page content and contextual internal links; then request crawl.","/reviews/vtech-vm819-baby-monitor","P2","200, self-canonical, in sitemap; 369 rendered words; 12 incoming anchors from the audited sitemap corpus; GSC crawl date is 1970-01-01."
"https://toptenuae.com/reviews/where-to-donate-used-toys-uae","Page with redirect [2026-08-21]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/how-to-guides/where-to-donate-used-toys-uae","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/how-to-guides/where-to-donate-used-toys-uae","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/reviews/zakat-calculator","Page with redirect [2026-09-05]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/finance-tools/zakat-calculator","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/finance-tools/zakat-calculator","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/robots.txt","Crawled - currently not indexed [2026-08-15]","200","https://toptenuae.com/robots.txt","Intentionally non-indexable system resource","No SEO redirect/indexing change.","/robots.txt","P3","text/plain; charset=utf-8 resource is not an indexable content page."
"https://toptenuae.com/schools-education","Discovered - currently not indexed [1970-01-01]","200","https://toptenuae.com/schools-education","Legitimate indexable content","Add contextual internal links from relevant hubs/lists; enrich if commercially important; then request crawl.","/schools-education","P2","200, self-canonical, in sitemap; 229 rendered words; 0 incoming anchors from the audited sitemap corpus; GSC crawl date is 1970-01-01."
"https://toptenuae.com/sitemap.xml","Crawled - currently not indexed [2026-03-31]","200","https://toptenuae.com/sitemap.xml","Intentionally non-indexable system resource","No SEO redirect/indexing change.","/sitemap.xml","P3","application/xml resource is not an indexable content page."
"https://toptenuae.com/smart-home/how-to-clean-washing-machine","Page with redirect [2026-06-22] + Previous live validation [live-test-2026-09-13]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/how-to-guides/how-to-clean-washing-machine","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/how-to-guides/how-to-clean-washing-machine","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/smart-home/how-to-clean-washing-machine/","Previous live validation [live-test-2026-09-13]","HEAD 308; GET 301→301→200 (2 hops)","https://toptenuae.com/how-to-guides/how-to-clean-washing-machine","C — redirect chain","Collapse normalization and exact legacy mapping into one middleware 301.","/how-to-guides/how-to-clean-washing-machine","P0","Current production path takes 2 redirects before a 200."
"https://toptenuae.com/smartphones","Discovered - currently not indexed [1970-01-01]","200","https://toptenuae.com/smartphones","Legitimate indexable content","Strengthen unique page content and contextual internal links; then request crawl.","/smartphones","P2","200, self-canonical, in sitemap; 314 rendered words; 1 incoming anchors from the audited sitemap corpus; GSC crawl date is 1970-01-01."
"https://toptenuae.com/smartphones/samsung-galaxy-s26-ultra-specs-uae-price","Page with redirect [2026-06-09]","HEAD 200; GET 200 (0 hops)","https://toptenuae.com/smartphones/samsung-galaxy-s26-ultra-specs-uae-price","B — wrong/legacy canonical route","Add explicit one-hop mapping to the type-owned how-to canonical.","/how-to-guides/samsung-galaxy-s26-ultra-specs-uae-price","P0","Sanity type is howTo; sitemap, indexed GSC URL, internal-link resolver, and shared contentRoute all select /how-to-guides, but the generic route currently lets category=smartphones override type."
"https://toptenuae.com/smartwatches","Discovered - currently not indexed [1970-01-01]","200","https://toptenuae.com/smartwatches","Legitimate indexable content","Add contextual internal links from relevant hubs/lists; enrich if commercially important; then request crawl.","/smartwatches","P2","200, self-canonical, in sitemap; 245 rendered words; 0 incoming anchors from the audited sitemap corpus; GSC crawl date is 1970-01-01."
"https://toptenuae.com/tag/surfing/","Blocked by robots.txt [2026-04-12]","HEAD 308; GET 301→410 (1 hop)","https://toptenuae.com/tag/surfing","G — obsolete/deleted or unverified replacement","Return the intended 404/410 directly without a slash-normalization hop.","","P3","No validated current page with the same content/search intent was found."
"https://toptenuae.com/tech/asus-vivobook-go-15-e1504fa","Page with redirect [2026-09-05]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/asus-vivobook-go-15-e1504fa","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/asus-vivobook-go-15-e1504fa","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/tech/best-noise-cancelling-headphones-uae","Not found (404) [2026-03-26]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/top-ten/best-noise-cancelling-headphones-uae","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/top-ten/best-noise-cancelling-headphones-uae","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/tech/deepseek-ai-revolutionary-data-retrieval-method","Not found (404) [2026-03-29]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/how-to-guides/how-to-use-deepseek-ai-data-extraction-analysis","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/how-to-guides/how-to-use-deepseek-ai-data-extraction-analysis","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/tech/deepseek-ai-startup-disrupting-big-tech-with-innovation","Not found (404) [2026-04-12]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/how-to-guides/how-to-use-deepseek-ai-data-extraction-analysis","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/how-to-guides/how-to-use-deepseek-ai-data-extraction-analysis","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/tech/deepseek-ai-startup-disrupting-big-tech-with-innovation/","Crawled - currently not indexed [2026-01-06]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/how-to-guides/how-to-use-deepseek-ai-data-extraction-analysis","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/how-to-guides/how-to-use-deepseek-ai-data-extraction-analysis","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/tech/hp-14-n150-16gb-student","Page with redirect [2026-09-04]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/hp-14-n150-16gb-student","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/hp-14-n150-16gb-student","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/tech/hp-stream-14-n150","Page with redirect [2026-08-12]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/hp-stream-14-n150","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/hp-stream-14-n150","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/tech/lenovo-slim-3-chromebook-14","Page with redirect [2026-09-04]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/lenovo-slim-3-chromebook-14","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/lenovo-slim-3-chromebook-14","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/tech/quantum-computing-strategy-uae-2026","Crawled - currently not indexed [2026-03-25]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/how-to-guides/quantum-computing-strategy-uae-2026","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/how-to-guides/quantum-computing-strategy-uae-2026","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/tech/samsung-galaxy-s26-ultra-specs-uae-price","Page with redirect [2026-06-08] + Previous live validation [live-test-2026-09-13]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/smartphones/samsung-galaxy-s26-ultra-specs-uae-price","B — wrong/legacy canonical route","Add explicit one-hop mapping to the type-owned how-to canonical.","/how-to-guides/samsung-galaxy-s26-ultra-specs-uae-price","P0","Sanity type is howTo; sitemap, indexed GSC URL, internal-link resolver, and shared contentRoute all select /how-to-guides, but the generic route currently lets category=smartphones override type."
"https://toptenuae.com/tech/samsung-galaxy-s26-ultra-specs-uae-price/","Previous live validation [live-test-2026-09-13]","HEAD 308; GET 301→301→200 (2 hops)","https://toptenuae.com/smartphones/samsung-galaxy-s26-ultra-specs-uae-price","B — wrong/legacy canonical route","Add explicit one-hop mapping to the type-owned how-to canonical.","/how-to-guides/samsung-galaxy-s26-ultra-specs-uae-price","P0","Sanity type is howTo; sitemap, indexed GSC URL, internal-link resolver, and shared contentRoute all select /how-to-guides, but the generic route currently lets category=smartphones override type."
"https://toptenuae.com/tech/state-of-ai-december-2025-uae-report","Crawled - currently not indexed [2026-03-23]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/how-to-guides/state-of-ai-december-2025-uae-report","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/how-to-guides/state-of-ai-december-2025-uae-report","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/terms-and-conditions/","Crawled - currently not indexed [2026-03-31]","HEAD 308; GET 301→200 (1 hop)","https://toptenuae.com/terms-and-conditions","A — intentional redirect and safe","Use middleware as the sole slash normalizer so HEAD and GET consistently emit 301.","/terms-and-conditions","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/thank-you/","Blocked by robots.txt [2026-02-17]","HEAD 308; GET 301→200 (1 hop)","https://toptenuae.com/thank-you","A — intentional redirect and safe","Use middleware as the sole slash normalizer so HEAD and GET consistently emit 301.","/thank-you","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/top-ten/","Crawled - currently not indexed [2026-03-20]","HEAD 308; GET 301→200 (1 hop)","https://toptenuae.com/top-ten","A — intentional redirect and safe","Use middleware as the sole slash normalizer so HEAD and GET consistently emit 301.","/top-ten","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/top-ten/air-new-zealand","Not found (404) [2026-04-08]","404","https://toptenuae.com/top-ten/air-new-zealand","G — obsolete/deleted or unverified replacement","Keep the terminal 404/410; do not redirect without a real successor.","","P3","No validated current page with the same content/search intent was found."
"https://toptenuae.com/top-ten/all-nippon-airways-ana","Not found (404) [2026-04-10]","404","https://toptenuae.com/top-ten/all-nippon-airways-ana","G — obsolete/deleted or unverified replacement","Keep the terminal 404/410; do not redirect without a real successor.","","P3","No validated current page with the same content/search intent was found."
"https://toptenuae.com/top-ten/apple-macbook-air-m2-2022","Not found (404) [2026-06-29]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/apple-macbook-air-m2-2022","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/apple-macbook-air-m2-2022","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/top-ten/best-air-fryers-uae","Previous live validation [live-test-2026-09-13]","404","https://toptenuae.com/top-ten/best-air-fryers-uae","B — valuable legacy URL with validated replacement","Add exact middleware 301; handle slash/host/case/tracking in the same decision.","/top-ten/best-air-fryers-uae-2026","P0","Explicit replacement supplied and destination is 200/self-canonical/in sitemap."
"https://toptenuae.com/top-ten/best-air-fryers-uae/","Previous live validation [live-test-2026-09-13]","HEAD 308; GET 301→404 (1 hop)","https://toptenuae.com/top-ten/best-air-fryers-uae","B — valuable legacy URL with validated replacement","Add exact middleware 301; handle slash/host/case/tracking in the same decision.","/top-ten/best-air-fryers-uae-2026","P0","Explicit replacement supplied and destination is 200/self-canonical/in sitemap."
"https://toptenuae.com/top-ten/best-car-vacuum-cleaners-uae","Crawled - currently not indexed [2026-09-05]","200","https://toptenuae.com/top-ten/best-car-vacuum-cleaners-uae","Legitimate indexable content","Keep 200/indexable; improve contextual links and request indexing.","/top-ten/best-car-vacuum-cleaners-uae","P2","200, self-canonical, sitemap-listed; 4743 rendered words and 91 audited incoming anchors."
"https://toptenuae.com/top-ten/best-jump-starters-uae","Crawled - currently not indexed [2026-09-05]","200","https://toptenuae.com/top-ten/best-jump-starters-uae","Legitimate indexable content","Keep 200/indexable; improve contextual links and request indexing.","/top-ten/best-jump-starters-uae","P2","200, self-canonical, sitemap-listed; 2809 rendered words and 7 audited incoming anchors."
"https://toptenuae.com/top-ten/best-noise-cancelling-headphones-uae","Discovered - currently not indexed [1970-01-01]","200","https://toptenuae.com/top-ten/best-noise-cancelling-headphones-uae","Legitimate indexable content","Keep 200/indexable; monitor and request crawl after internal-link reinforcement.","/top-ten/best-noise-cancelling-headphones-uae","P2","200, self-canonical, in sitemap; 3012 rendered words; 11 incoming anchors from the audited sitemap corpus; GSC crawl date is 1970-01-01."
"https://toptenuae.com/top-ten/best-tyre-inflators-uae","Crawled - currently not indexed [2026-09-05]","200","https://toptenuae.com/top-ten/best-tyre-inflators-uae","Legitimate indexable content","Keep 200/indexable; improve contextual links and request indexing.","/top-ten/best-tyre-inflators-uae","P2","200, self-canonical, sitemap-listed; 3040 rendered words and 8 audited incoming anchors."
"https://toptenuae.com/top-ten/braun-pocketgo-m90-mobile-shaver","Not found (404) [2026-06-27]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/braun-pocketgo-m90-mobile-shaver","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/braun-pocketgo-m90-mobile-shaver","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/top-ten/braun-series-5-51-b1000s-shaver","Not found (404) [2026-06-27]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/braun-series-5-51-b1000s-shaver","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/braun-series-5-51-b1000s-shaver","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/top-ten/braun-series-9-pro-plus-shaver","Not found (404) [2026-07-01]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/braun-series-9-pro-plus-shaver","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/braun-series-9-pro-plus-shaver","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/top-ten/cathay-pacific","Not found (404) [2026-04-06]","404","https://toptenuae.com/top-ten/cathay-pacific","G — obsolete/deleted or unverified replacement","Keep the terminal 404/410; do not redirect without a real successor.","","P3","No validated current page with the same content/search intent was found."
"https://toptenuae.com/top-ten/dubai-college","Not found (404) [2026-04-09]","404","https://toptenuae.com/top-ten/dubai-college","G — obsolete/deleted or unverified replacement","Keep the terminal 404/410; do not redirect without a real successor.","","P3","No validated current page with the same content/search intent was found."
"https://toptenuae.com/top-ten/emirates","Not found (404) [2026-04-03]","404","https://toptenuae.com/top-ten/emirates","G — obsolete/deleted or unverified replacement","Keep the terminal 404/410; do not redirect without a real successor.","","P3","No validated current page with the same content/search intent was found."
"https://toptenuae.com/top-ten/kemei-2299-professional-trimmer","Not found (404) [2026-07-03]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/kemei-2299-professional-trimmer","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/kemei-2299-professional-trimmer","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/top-ten/kenwood-air-fryer-grill-xl","Not found (404) [2026-06-28]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/kenwood-air-fryer-grill-xl","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/kenwood-air-fryer-grill-xl","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/top-ten/lufthansa","Not found (404) [2026-04-04]","404","https://toptenuae.com/top-ten/lufthansa","G — obsolete/deleted or unverified replacement","Keep the terminal 404/410; do not redirect without a real successor.","","P3","No validated current page with the same content/search intent was found."
"https://toptenuae.com/top-ten/microsoft-surface-laptop","Not found (404) [2026-05-16]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/microsoft-surface-laptop","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/microsoft-surface-laptop","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/top-ten/nutricook-air-fryer-slim-xl","Not found (404) [2026-06-27]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/nutricook-air-fryer-slim-xl","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/nutricook-air-fryer-slim-xl","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/top-ten/panasonic-es-sa40-pro-curve-shaver","Not found (404) [2026-07-02]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/panasonic-es-sa40-pro-curve-shaver","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/panasonic-es-sa40-pro-curve-shaver","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
"https://toptenuae.com/top-ten/philips-norelco-9000-prestige","Not found (404) [2026-07-01]","HEAD 301; GET 301→200 (1 hop)","https://toptenuae.com/reviews/philips-norelco-9000-prestige","A — intentional redirect and safe","Keep the one-hop redirect; remove any internal references to the legacy URL.","/reviews/philips-norelco-9000-prestige","P1","One redirect reaches a 200 self-canonical destination; GSC “Page with redirect” is expected."
